"","Ind_ID","label","GENDER","Car_Owner","Propert_Owner","CHILDREN","Annual_income","Type_Income","EDUCATION","Marital_status","Housing_type","Birthday_count","Employed_days","Mobile_phone","Work_Phone","Phone","EMAIL_ID","Type_Occupation","Family_Members"
"677",5050635,0,"F","N","N",0,225000,"State servant","Secondary / secondary special","Married","House / apartment",-13556,-2966,1,0,0,0,"Managers",2
"1329",5089736,0,"F","Y","N",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-19010,-6761,1,1,1,0,"Cleaning staff",2
"657",5024097,0,"F","Y","N",0,126000,"State servant","Incomplete higher","Single / not married","House / apartment",-11978,-5206,1,1,0,0,"Core staff",1
"1457",5137151,0,"F","N","N",0,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",-20429,365243,1,0,1,0,"",2
"525",5105137,0,"F","N","Y",0,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-9957,-1032,1,0,0,0,"Laborers",1
"1447",5100010,0,"M","Y","N",0,202500,"Working","Secondary / secondary special","Married","House / apartment",NA,-918,1,1,1,0,"Laborers",2
"653",5009472,0,"F","N","N",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-19702,-9870,1,1,1,0,"",2
"1288",5085768,0,"M","Y","Y",1,405000,"State servant","Higher education","Married","House / apartment",-11532,-4917,1,0,0,0,"Managers",3
"646",5105819,0,"M","Y","N",2,202500,"Commercial associate","Higher education","Married","House / apartment",-11716,-460,1,0,0,0,"Managers",4
"955",5125235,0,"F","N","Y",2,157500,"Commercial associate","Higher education","Married","House / apartment",-13766,-73,1,0,0,0,"High skill tech staff",4
"1015",5115671,0,"M","Y","Y",1,189000,"Working","Higher education","Married","House / apartment",-13317,-3663,1,0,0,0,"High skill tech staff",3
"622",5125730,0,"F","Y","Y",1,119700,"Working","Higher education","Married","House / apartment",-13058,-3329,1,0,1,0,"",3
"780",5105555,0,"F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-19802,-4532,1,0,0,0,"Laborers",2
"1376",5069466,0,"F","Y","Y",0,166500,"Working","Secondary / secondary special","Married","House / apartment",-12192,-3123,1,0,0,0,"Laborers",2
"1162",5029152,0,"F","N","Y",1,67500,"State servant","Secondary / secondary special","Civil marriage","House / apartment",-17947,-191,1,0,0,0,"",3
"1238",5044818,0,"F","N","Y",0,135000,"Working","Higher education","Single / not married","House / apartment",-9100,-1133,1,0,0,0,"Managers",1
"1313",5067767,0,"F","N","Y",0,202500,"State servant","Secondary / secondary special","Single / not married","House / apartment",-23341,-5437,1,0,0,0,"Medicine staff",1
"1512",5053535,0,"F","N","Y",0,216000,"Pensioner","Higher education","Single / not married","House / apartment",-20388,365243,1,0,0,0,"",1
"1260",5096729,0,"M","Y","N",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-10910,-2349,1,1,0,0,"Laborers",2
"1254",5118472,0,"M","N","N",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-9978,-1649,1,0,1,0,"Drivers",2
"689",5139761,0,"M","Y","Y",0,337500,"Working","Higher education","Married","House / apartment",-23711,-7494,1,0,0,0,"Laborers",2
"905",5054414,0,"M","N","N",0,225000,"Commercial associate","Higher education","Married","With parents",-13021,-5082,1,1,0,0,"Managers",2
"1365",5096483,0,"F","N","N",0,103500,"Working","Higher education","Married","House / apartment",-15989,-6640,1,1,1,0,"",2
"459",5091374,0,"M","Y","Y",0,247500,"Working","Secondary / secondary special","Married","House / apartment",-15366,-1266,1,1,1,0,"Drivers",2
"627",5029191,0,"F","N","Y",0,202500,"Working","Secondary / secondary special","Married","House / apartment",NA,-2959,1,0,0,0,"Sales staff",2
"915",5117450,0,"F","N","N",2,90000,"Working","Secondary / secondary special","Married","House / apartment",-11863,-96,1,1,0,0,"",4
"946",5137187,0,"F","Y","N",0,67500,"Working","Secondary / secondary special","Married","House / apartment",-11405,-1934,1,1,0,0,"",2
"822",5022047,0,"M","Y","Y",0,135000,"Working","Secondary / secondary special","Married","Office apartment",-14917,-8157,1,1,1,0,"Drivers",2
"761",5135779,0,"F","N","Y",0,126000,"Working","Secondary / secondary special","Married","House / apartment",-23844,-2147,1,0,1,0,"Accountants",2
"296",5036562,0,"F","N","N",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-11953,-5107,1,1,0,0,"",3
"387",5146472,0,"F","Y","Y",0,180000,"Commercial associate","Higher education","Civil marriage","House / apartment",-14133,-3810,1,0,0,0,"Sales staff",2
"252",5050729,0,"M","Y","N",0,180000,"Working","Secondary / secondary special","Single / not married","With parents",-8528,-531,1,0,0,0,"",1
"351",5036881,0,"F","Y","Y",0,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22471,365243,1,0,0,0,"",2
"1364",5054079,0,"F","N","N",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-17143,-5507,1,0,1,0,"",2
"787",5010596,0,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",-22927,365243,1,0,0,0,"",2
"362",5115947,0,"M","Y","Y",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-9586,-1107,1,0,0,0,"",1
"933",5036396,0,"F","Y","Y",0,112500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-13686,-1256,1,0,0,0,"Cooking staff",2
"723",5117716,0,"M","Y","N",0,315000,"Working","Secondary / secondary special","Married","House / apartment",-16675,-5056,1,1,1,0,"Drivers",2
"352",5137033,0,"M","Y","N",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-14301,-200,1,0,1,0,"Laborers",3
"1034",5036319,0,"F","N","Y",0,112500,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-17993,-555,1,0,0,0,"Security staff",1
"965",5066865,0,"F","N","Y",2,54000,"Working","Secondary / secondary special","Married","House / apartment",-9905,-795,1,0,0,0,"Sales staff",4
"1022",5096342,0,"F","N","N",0,112500,"Working","Secondary / secondary special","Married","Municipal apartment",-11688,-1162,1,1,0,0,"Laborers",2
"1470",5143175,0,"M","Y","N",0,225000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-17473,-2631,1,0,0,0,"Managers",1
"759",5115633,0,"M","N","N",0,202500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-22800,-102,1,0,0,0,"Drivers",2
"828",5054373,0,"F","N","N",0,148500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-20723,365243,1,0,1,0,"",1
"1053",5026166,0,"M","Y","Y",0,225000,"Pensioner","Higher education","Married","House / apartment",-24166,365243,1,0,0,0,"",2
"750",5113163,0,"F","Y","Y",1,180000,"Working","Secondary / secondary special","Married","House / apartment",-12579,-3716,1,1,1,0,"",3
"1227",5114060,0,"M","Y","N",1,193500,"Working","Higher education","Married","House / apartment",-17932,-3999,1,1,1,0,"",3
"1477",5114427,0,"F","N","N",0,49500,"Pensioner","Secondary / secondary special","Married","House / apartment",-23753,365243,1,0,0,0,"",2
"278",5118617,0,"F","N","N",0,270000,"Commercial associate","Higher education","Single / not married","House / apartment",-15770,-5209,1,0,0,0,"Sales staff",1
"1213",5066879,0,"M","Y","Y",0,270000,"Working","Secondary / secondary special","Single / not married","House / apartment",-13805,-1557,1,0,0,0,"Laborers",1
"837",5009791,0,"F","N","N",0,198000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-22002,365243,1,0,1,0,"",1
"488",5111117,0,"F","N","Y",1,315000,"Working","Higher education","Married","House / apartment",-11602,-1455,1,0,0,0,"Managers",3
"207",5125399,0,"M","Y","N",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-10066,-834,1,0,0,0,"Laborers",2
"1492",5067506,0,"M","N","Y",0,180000,"Working","Lower secondary","Civil marriage","House / apartment",-13024,-2191,1,0,0,0,"Managers",2
"313",5069399,0,"M","N","Y",0,157500,"Working","Secondary / secondary special","Single / not married","House / apartment",-8396,-1509,1,1,1,0,"Core staff",1
"1124",5068019,0,"M","Y","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-15438,-3377,1,0,0,0,"Laborers",2
"205",5041273,0,"M","N","Y",0,445500,"Commercial associate","Higher education","Separated","House / apartment",-19298,-2469,1,0,0,0,"",1
"1386",5069141,0,"F","N","N",0,135000,"Commercial associate","Higher education","Married","With parents",-15360,-413,1,0,0,1,"Core staff",2
"531",5022243,0,"F","N","Y",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-15231,-8375,1,0,0,1,"High skill tech staff",2
"1209",5067203,0,"M","N","N",1,405000,"Working","Secondary / secondary special","Married","With parents",-12675,-1328,1,0,0,0,"Drivers",3
"487",5088851,0,"F","Y","Y",0,112500,"Working","Higher education","Married","House / apartment",-11353,-2316,1,0,0,1,"Accountants",2
"1515",5051097,0,"F","N","N",0,69750,"Pensioner","Secondary / secondary special","Widow","Municipal apartment",-21986,365243,1,0,1,0,"",1
"1437",5088853,0,"F","Y","Y",0,112500,"Working","Higher education","Married","House / apartment",-11353,-2316,1,0,0,1,"Accountants",2
"1172",5010218,0,"F","Y","Y",1,90000,"State servant","Secondary / secondary special","Married","House / apartment",-17532,-8044,1,0,0,0,"Medicine staff",3
"315",5022041,0,"M","N","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-10049,-1405,1,0,0,1,"Sales staff",2
"1050",5053117,0,"M","Y","N",1,270000,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",-13534,-1420,1,0,0,0,"",3
"1010",5018505,0,"F","N","N",0,58500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20970,365243,1,0,0,0,"",2
"1116",5022343,0,"F","N","Y",0,67500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-23498,365243,1,0,0,0,"",1
"577",5114114,0,"M","Y","N",0,157500,"Working","Secondary / secondary special","Separated","House / apartment",-17054,-712,1,0,1,0,"Security staff",1
"623",5023724,0,"M","Y","N",1,495000,"Working","Secondary / secondary special","Married","House / apartment",-10261,-235,1,0,1,0,"Laborers",3
"1327",5117233,0,"M","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-13826,-7128,1,0,0,0,"Laborers",2
"943",5045850,0,"F","Y","Y",2,315000,"Commercial associate","Higher education","Married","With parents",-12621,-1327,1,0,0,0,"Managers",4
"647",5135460,0,"F","N","Y",3,37800,"Pensioner","Secondary / secondary special","Married","House / apartment",-13014,365243,1,0,0,0,"",5
"875",5062745,0,"F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-15035,-1128,1,0,1,0,"Cleaning staff",2
"582",5009790,0,"F","N","N",0,198000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-22002,365243,1,0,1,0,"",1
"661",5009118,0,"F","N","N",0,157500,"Commercial associate","Higher education","Separated","With parents",-15737,-432,1,0,0,0,"",1
"249",5139548,0,"F","Y","Y",2,157500,"Commercial associate","Higher education","Married","House / apartment",-13584,-6337,1,0,1,0,"Medicine staff",4
"1298",5052952,0,"F","N","Y",0,157500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-24340,365243,1,0,1,0,"",1
"1207",5065705,0,"M","Y","Y",0,225000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",-17454,365243,1,0,1,0,"",1
"1250",5009567,0,"M","Y","N",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-15153,-3143,1,1,1,0,"Laborers",2
"1473",5091382,0,"F","Y","Y",2,216000,"Working","Higher education","Married","House / apartment",-12757,-4887,1,0,0,0,"Core staff",4
"206",5066627,0,"M","Y","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",NA,-583,1,0,0,0,"",2
"1436",5066915,0,"M","Y","Y",0,180000,"Working","Higher education","Married","With parents",-11089,-1467,1,0,0,0,"Laborers",2
"1451",5105842,0,"M","Y","Y",0,67500,"Pensioner","Secondary / secondary special","Married","House / apartment",-22981,365243,1,0,0,0,"",2
"883",5143453,0,"M","Y","Y",0,247500,"State servant","Secondary / secondary special","Civil marriage","House / apartment",-11912,-1749,1,0,0,0,"High skill tech staff",2
"1040",5029082,0,"F","N","Y",0,135000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-22017,365243,1,0,1,0,"",1
"861",5021879,0,"M","Y","N",2,112500,"Working","Secondary / secondary special","Married","House / apartment",-13095,-217,1,0,1,0,"Laborers",4
"734",5041675,0,"F","Y","Y",1,333000,"Commercial associate","Higher education","Married","House / apartment",-11525,-1616,1,0,0,0,"Managers",3
"641",5050440,0,"F","Y","Y",1,157500,"Working","Incomplete higher","Civil marriage","House / apartment",-13046,-2753,1,0,0,0,"",3
"523",5041307,0,"F","Y","Y",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",-23118,365243,1,0,1,0,"",2
"1008",5117753,0,"M","Y","N",0,306000,"Working","Secondary / secondary special","Married","House / apartment",-16011,-1649,1,0,0,0,"Managers",2
"1268",5068523,0,"F","N","Y",0,135000,"Working","Secondary / secondary special","Single / not married","House / apartment",-12360,-385,1,0,0,1,"Laborers",1
"960",5118526,0,"F","N","Y",0,180000,"Commercial associate","Higher education","Married","House / apartment",-22190,-523,1,0,0,0,"",2
"1145",5068692,0,"M","N","Y",0,148500,"Working","Secondary / secondary special","Single / not married","House / apartment",-11819,-962,1,0,0,0,"Laborers",1
"370",5009443,0,"F","N","N",0,90000,"State servant","Secondary / secondary special","Married","House / apartment",-9489,-1682,1,0,1,0,"",2
"775",5149402,0,"F","N","N",1,135000,"Commercial associate","Secondary / secondary special","Married","With parents",-13689,-1172,1,0,0,0,"Sales staff",3
"498",5033788,0,"F","N","Y",1,315000,"Working","Higher education","Separated","House / apartment",-15738,-4766,1,1,1,0,"Private service staff",2
"42",5045888,1,"F","N","Y",0,225000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",-23286,365243,1,0,0,0,"",1
"120",5116035,1,"M","Y","Y",0,126000,"Working","Higher education","Single / not married","House / apartment",-14522,-863,1,1,0,0,"Managers",1
"24",5023831,1,"F","N","Y",2,112500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-12135,-925,1,0,0,0,"Sales staff",4
"143",5125934,1,"F","N","Y",2,135000,"Commercial associate","Lower secondary","Civil marriage","With parents",-9862,-1868,1,1,0,0,"Sales staff",4
"72",5061360,1,"M","N","Y",0,65250,"Pensioner","Higher education","Married","House / apartment",-20872,365243,1,0,0,0,"",2
"46",5046328,1,"F","N","Y",1,157500,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",-15466,-2269,1,0,1,0,"Low-skill Laborers",3
"21",5022053,1,"M","N","N",0,202500,"Working","Higher education","Single / not married","House / apartment",-12811,-4327,1,0,0,0,"",1
"80",5065518,1,"F","Y","N",1,202500,"Working","Higher education","Married","Rented apartment",-9510,-2878,1,0,0,0,"Laborers",3
"161",5143342,1,"M","N","N",1,216000,"Working","Secondary / secondary special","Married","Municipal apartment",-12946,-2418,1,0,0,1,"Laborers",3
"54",5051161,1,"M","Y","N",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-9594,-866,1,0,0,0,"Laborers",3
"127",5116906,1,"M","Y","Y",0,211500,"Pensioner","Secondary / secondary special","Married","House / apartment",-15047,-7553,1,0,0,0,"Core staff",2
"10",5010868,1,"M","Y","Y",1,450000,"Pensioner","Secondary / secondary special","Married","House / apartment",-18173,-678,1,0,1,1,"Core staff",3
"102",5096527,1,"F","N","N",0,135000,"Working","Secondary / secondary special","Widow","Co-op apartment",-20012,-584,1,0,0,0,"Core staff",1
"136",5118541,1,"F","N","Y",0,72000,"Working","Secondary / secondary special","Married","House / apartment",-18132,-1039,1,0,1,0,"Laborers",2
"99",5092087,1,"M","Y","Y",2,247500,"Working","Secondary / secondary special","Married","House / apartment",-17320,-535,1,0,0,0,"Laborers",4
"51",5050606,1,"M","N","N",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-18327,-7288,1,1,0,0,"Laborers",2
"135",5118283,1,"M","N","N",0,112500,"Pensioner","Secondary / secondary special","Married","Municipal apartment",-21363,365243,1,0,0,0,"",2
"49",5048301,1,"M","Y","N",1,180000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-11091,-1161,1,0,0,0,"Laborers",3
"105",5097065,1,"F","N","Y",0,121500,"Working","Secondary / secondary special","Married","House / apartment",-18971,-8161,1,0,0,0,"Managers",2
"142",5125763,1,"M","Y","N",1,135000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-13030,-1626,1,0,1,0,"Laborers",3
"160",5142459,1,"F","N","Y",0,67500,"Commercial associate","Higher education","Separated","House / apartment",-18952,-499,1,0,1,0,"Core staff",1
"31",5029028,1,"F","N","Y",0,90000,"Working","Lower secondary","Single / not married","Rented apartment",-12026,-4770,1,0,0,0,"Cleaning staff",2
"125",5116304,1,"F","N","Y",0,180000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22655,365243,1,0,0,0,"",2
"40",5041522,1,"M","Y","Y",0,450000,"Commercial associate","Higher education","Separated","House / apartment",-16169,-855,1,1,1,0,"",1
"52",5050671,1,"M","N","N",0,171000,"Commercial associate","Incomplete higher","Single / not married","House / apartment",-11610,-166,1,1,1,0,"High skill tech staff",1
"132",5118278,1,"F","N","N",0,112500,"Pensioner","Secondary / secondary special","Married","Municipal apartment",-21363,365243,1,0,0,0,"",2
"153",5142183,1,"M","Y","Y",2,NA,"Commercial associate","Higher education","Married","House / apartment",-17841,-4305,1,1,1,0,"Managers",4
"156",5142361,1,"M","Y","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-16204,-925,1,1,1,0,"Drivers",3
"66",5058348,1,"F","N","Y",0,NA,"Pensioner","Higher education","Separated","House / apartment",-24611,365243,1,0,0,0,"",1
"133",5118279,1,"F","N","N",0,112500,"Pensioner","Secondary / secondary special","Married","Municipal apartment",-21363,365243,1,0,0,0,"",2
"59",5052882,1,"M","Y","Y",0,225000,"Working","Secondary / secondary special","Married","House / apartment",-17915,-3366,1,0,0,0,"Drivers",2
"171",5149190,1,"M","Y","N",1,450000,"Working","Higher education","Married","House / apartment",-9847,-502,1,0,1,1,"Core staff",3
"9",5010864,1,"M","Y","Y",1,450000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-18173,-678,1,0,1,1,"Core staff",3
"109",5106077,1,"F","N","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-19764,-6944,1,0,0,0,"Medicine staff",2
"126",5116305,1,"F","N","Y",0,NA,"Pensioner","Secondary / secondary special","Married","House / apartment",-22655,365243,1,0,0,0,"",2
"89",5078946,1,"F","N","Y",2,180000,"Working","Incomplete higher","Separated","House / apartment",-12253,-3496,1,1,0,0,"",3
"96",5090166,1,"F","N","Y",1,675000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-15452,-860,1,0,0,0,"Security staff",2
"77",5062137,1,"M","N","Y",1,NA,"Working","Secondary / secondary special","Single / not married","House / apartment",-12947,-137,1,0,0,0,"Laborers",2
"41",5042064,1,"F","Y","N",2,270000,"State servant","Higher education","Married","House / apartment",-16053,-7369,1,1,1,0,"",4
"170",5149188,1,"M","Y","N",1,450000,"Working","Higher education","Married","House / apartment",-9847,-502,1,0,1,1,"Core staff",3
"71",5058532,1,"M","N","N",0,391500,"Working","Secondary / secondary special","Single / not married","Municipal apartment",NA,-508,1,0,0,0,"Sales staff",1
"159",5142458,1,"F","N","Y",0,67500,"Commercial associate","Higher education","Separated","House / apartment",-18952,-499,1,0,1,0,"Core staff",1
"48",5048300,1,"M","Y","N",1,180000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-11091,-1161,1,0,0,0,"Laborers",3
"81",5068389,1,"F","Y","Y",1,270000,"Working","Higher education","Separated","House / apartment",-14052,-140,1,0,1,0,"Sales staff",2
"58",5052879,1,"M","Y","Y",0,225000,"Working","Secondary / secondary special","Married","House / apartment",-17915,-3366,1,0,0,0,"Drivers",2
"33",5033453,1,"F","N","N",0,135000,"Working","Higher education","Single / not married","House / apartment",-10749,-2394,1,0,0,0,"Laborers",1
"101",5092479,1,"M","N","N",1,85500,"State servant","Secondary / secondary special","Married","Municipal apartment",-15014,-6866,1,0,0,0,"Core staff",3
"97",5090214,1,"M","Y","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-10712,-217,1,0,0,0,"Laborers",2
"7",5009754,1,"F","Y","N",0,315000,"Commercial associate","Higher education","Married","House / apartment",-13557,-586,1,1,1,0,"",2
"172",5149192,1,"","Y","N",1,450000,"Working","Higher education","Married","House / apartment",-9847,-502,1,0,1,1,"Core staff",3
"15",5021303,1,"M","N","N",1,472500,"Pensioner","Higher education","Married","With parents",-8907,-913,1,0,0,1,"",3
"98",5090216,1,"M","Y","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-10712,-217,1,0,0,0,"Laborers",2
"69",5058530,1,"M","N","N",0,391500,"Working","Secondary / secondary special","Single / not married","Municipal apartment",-9242,-508,1,0,0,0,"Sales staff",1
"148",5135485,1,"F","N","Y",0,135000,"State servant","Higher education","Single / not married","Municipal apartment",-10660,-1935,1,0,0,0,"Core staff",1
"149",5135487,1,"F","N","Y",0,135000,"State servant","Higher education","Single / not married","Municipal apartment",-10660,-1935,1,0,0,0,"Core staff",1
"53",5051160,1,"M","Y","N",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-9594,-866,1,0,0,0,"Laborers",3
"29",5025127,1,"","N","Y",0,292500,"Working","Secondary / secondary special","Married","House / apartment",-11111,-3350,1,0,0,0,"High skill tech staff",2
"123",5116301,1,"F","N","Y",0,180000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22655,365243,1,0,0,0,"",2
"37",5036590,1,"M","Y","Y",0,292500,"Working","Higher education","Married","House / apartment",-21055,-808,1,0,0,0,"Drivers",2
"131",5118275,1,"F","N","N",0,112500,"Pensioner","Secondary / secondary special","Married","Municipal apartment",-21363,365243,1,0,0,0,"",2
"63",5054524,1,"F","N","N",2,180000,"Working","Secondary / secondary special","Married","House / apartment",-16611,-8369,1,0,0,0,"",4
"4",5009749,1,"F","Y","N",0,NA,"Commercial associate","Higher education","Married","House / apartment",-13557,-586,1,1,1,0,"",2
"95",5089959,1,"M","N","Y",1,126000,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",-12755,-2105,1,0,0,0,"",3
"56",5052661,1,"F","N","Y",0,103500,"Working","Secondary / secondary special","Married","House / apartment",-10396,-564,1,0,0,1,"IT staff",2
"84",5069216,1,"F","Y","Y",0,256500,"Commercial associate","Higher education","Married","House / apartment",-11210,-1724,1,1,0,0,"Accountants",2
"26",5024213,1,"F","Y","Y",0,540000,"Commercial associate","Higher education","Married","House / apartment",-15702,-185,1,0,1,0,"",2
"100",5092245,1,"F","N","N",0,103500,"Pensioner","Secondary / secondary special","Married","House / apartment",-22111,365243,1,0,0,0,"",2
"61",5054063,1,"M","N","N",1,157500,"Working","Secondary / secondary special","Married","House / apartment",-16424,-1458,1,0,0,0,"Drivers",3
"175",5149838,1,"F","N","Y",0,157500,"Pensioner","Higher education","Married","House / apartment",-12387,-1325,1,0,1,1,"Medicine staff",2
"43",5045894,1,"F","N","Y",0,225000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",-23286,365243,1,0,0,0,"",1
"139",5125708,1,"F","Y","Y",0,135000,"Working","Lower secondary","Married","House / apartment",-16413,-622,1,0,1,0,"High skill tech staff",2
"169",5148934,1,"M","Y","N",0,108000,"Working","Secondary / secondary special","Married","Office apartment",-17209,-1081,1,0,0,0,"Security staff",2
"27",5024916,1,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",-21832,365243,1,0,1,0,"",2
"35",5033916,1,"M","N","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-13015,-3647,1,0,0,0,"",2
"82",5068456,1,"F","Y","N",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-13581,-2576,1,0,0,0,"",2
"174",5149834,1,"F","N","Y",0,157500,"Commercial associate","Higher education","Married","House / apartment",-12387,-1325,1,0,1,1,"Medicine staff",2
"16",5021310,1,"M","N","Y",0,270000,"Working","Secondary / secondary special","Married","House / apartment",-16896,-248,1,0,0,0,"Laborers",2
"70",5058531,1,"M","N","N",0,391500,"Working","Secondary / secondary special","Single / not married","Municipal apartment",-9242,-508,1,0,0,0,"Sales staff",1
"73",5061396,1,"M","N","Y",0,72900,"Pensioner","Lower secondary","Married","House / apartment",-23423,365243,1,0,0,0,"",2
"36",5036469,1,"M","Y","N",0,112500,"State servant","Secondary / secondary special","Single / not married","House / apartment",-20333,-1546,1,0,0,0,"Drivers",2
"115",5115604,1,"F","N","Y",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-14523,-3420,1,0,0,0,"Core staff",2
"146",5135345,1,"M","N","Y",0,112500,"Commercial associate","Higher education","Married","House / apartment",-20103,-555,1,0,0,0,"Security staff",2
"122",5116258,1,"F","N","Y",4,180000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17468,-7413,1,0,0,0,"Core staff",6
"47",5047662,1,"F","N","Y",1,67500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-18880,-4114,1,0,0,0,"Accountants",3
"173",5149828,1,"M","Y","Y",0,315000,"Working","Secondary / secondary special","Married","House / apartment",-17348,-2420,1,0,0,0,"Managers",2
"64",5054525,1,"F","N","N",2,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-16611,-8369,1,0,0,0,"",4
"44",5045895,1,"F","N","Y",0,225000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",-23286,365243,1,0,0,0,"",1
"111",5113933,1,"F","N","N",0,67500,"Pensioner","Secondary / secondary special","Widow","House / apartment",-23271,365243,1,0,1,0,"",1
"130",5118046,1,"F","N","N",0,81000,"Pensioner","Secondary / secondary special","Widow","House / apartment",-23902,365243,1,0,1,0,"",1
"129",5117413,1,"F","N","N",0,81000,"Pensioner","Secondary / secondary special","Separated","House / apartment",-22279,365243,1,0,1,0,"",1
"144",5126278,1,"","N","N",0,162000,"Pensioner","Secondary / secondary special","Married","House / apartment",-21244,365243,1,0,0,0,"",2
"116",5115606,1,"F","N","Y",0,202500,"Working","Secondary / secondary special","Married","House / apartment",-14523,-3420,1,0,0,0,"Core staff",2
"103",5096528,1,"F","N","N",0,135000,"Working","Secondary / secondary special","Widow","Co-op apartment",-20012,-584,1,0,0,0,"Core staff",1
"113",5114249,1,"M","N","N",1,130500,"Working","Incomplete higher","Married","Rented apartment",-11331,-1808,1,1,1,0,"",3
"30",5028580,1,"M","N","N",0,540000,"Commercial associate","Higher education","Married","House / apartment",-19996,-691,1,0,0,0,"Managers",2
"65",5058345,1,"F","N","Y",0,99000,"Pensioner","Higher education","Separated","House / apartment",-24611,365243,1,0,0,0,"",1
"168",5148932,1,"M","Y","N",0,108000,"Working","Secondary / secondary special","Married","Office apartment",-17209,-1081,1,0,0,0,"Security staff",2
"34",5033514,1,"F","Y","N",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-15952,-384,1,1,0,0,"Sales staff",3
"88",5078945,1,"F","N","Y",2,180000,"Working","Incomplete higher","Separated","House / apartment",-12253,-3496,1,1,0,0,"",3
"87",5078820,1,"F","N","N",2,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-14476,-4987,1,0,0,0,"High skill tech staff",4
"163",5145817,1,"F","N","Y",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",-22011,365243,1,0,0,0,"",2
"5",5009752,1,"F","Y","N",0,315000,"Commercial associate","Higher education","Married","House / apartment",-13557,-586,1,1,1,0,"",2
"68",5058352,1,"F","N","Y",0,99000,"Pensioner","Higher education","Separated","House / apartment",-24611,365243,1,0,0,0,"",1
"19",5021431,1,"F","N","Y",0,126000,"Commercial associate","Higher education","Single / not married","House / apartment",-18907,-2470,1,0,0,0,"Sales staff",1
